question,option1,option2,option3,option4,answer,imageName,underline,explanation_ko,explanation_en,explanation_zh_hans,explanation_zh_hant,explanation_ja,explanation_fr,explanation_id,explanation_es,explanation_th,explanation_vi,passage_group,sub_question
はこにりんごが（  ） あります。,よっつ,いつつ,むっつ,ななつ,いつつ,readingimage1,,"이미지에 있는 사과 개수를 세어 보세요. 사과가 5개이면 ‘이츠츠’가 정답. 요츠 =4, 무츠 =6, 나나츠 =7.","Count the apples in the image. If there are 5 apples, the answer is いつつ. よっつ=4, むっつ=6, ななつ=7.",数图中苹果的数量。如果有5个苹果，答案是いつつ。よっつ=4，むっつ=6，ななつ=7。,數圖中蘋果的數量。如果有5個蘋果，答案是いつつ。よっつ=4，むっつ=6，ななつ=7。,画像のりんごの数を数えて答えましょう。5つ→いつつ。和語の数え方：よっつ(4)・いつつ(5)・むっつ(6)・ななつ(7)。,"Comptez les pommes dans l'image. Si 5 pommes → いつつ. よっつ=4, むっつ=6, ななつ=7.","Hitung jumlah apel di gambar. Jika ada 5 apel → いつつ. よっつ=4, むっつ=6, ななつ=7.","Cuenta las manzanas de la imagen. Si hay 5 manzanas → いつつ. よっつ=4, むっつ=6, ななつ=7.","นับจำนวนแอปเปิ้ลในภาพ ถ้ามี 5 ลูก → いつつ よっつ=4, むっつ=6, ななつ=7","Đếm số táo trong hình. Nếu có 5 quả táo → いつつ. よっつ=4, むっつ=6, ななつ=7.",,
めがねはつくえの(  )にあります。,そば,よこ,した,うえ,うえ,readingimage2,,"이미지로 안경 위치를 확인해 보세요. 책상의 ‘위(上)’에 있으면 ‘우에’가 정답. 소바 = near, 요코 = beside, 시타 = under.","Check the image for the glasses' position. If on top of the desk → うえ (on/above). そば=near, よこ=beside, した=under.",查看图片确认眼镜的位置。如果在桌子上面→うえ（上面）。そば=旁边（近处），よこ=侧面，した=下面。,查看圖片確認眼鏡的位置。如果在桌子上面→うえ（上面）。そば=旁邊（近處），よこ=側面，した=下面。,画像でめがねが机のどこにあるか確認しましょう。上ならうえ、下ならした、が答えです。,"Vérifiez l'image pour la position des lunettes. Si sur le bureau → うえ (dessus). そば=près, よこ=à côté, した=sous.","Periksa gambar untuk posisi kacamata. Jika di atas meja → うえ (di atas). そば=dekat, よこ=di samping, した=di bawah.","Mira la imagen para la posición de las gafas. Si están encima del escritorio → うえ (encima). そば=cerca, よこ=al lado, した=debajo.","ดูภาพเพื่อตรวจสอบตำแหน่งของแว่นตา ถ้าอยู่บนโต๊ะ → うえ (ข้างบน) そば=ใกล้, よこ=ข้างๆ, した=ข้างล่าง","Xem hình để xác định vị trí kính. Nếu ở trên bàn → うえ (trên). そば=gần, よこ=bên cạnh, した=dưới.",,
__のぶんとだいたいおなじいみのぶんがあります。いちばんいいものをひとつえらんでください。\nまいばんくにのかぞくにでんわします。,よるはときどきくにのかぞくにでんわします。,あさはときどきくにのかぞくにでんわします。,よるはいつもくにのかぞくにでんわします。,あさはいつもくにのかぞくにでんわします。,よるはいつもくにのかぞくにでんわします。,,まいばんくにのかぞくにでんわします。,"매일 밤(まいばん)' = every evening → '밤(夜)은 언제나'이다. 매=every→항상, 밤=밤→밤.","まいばん' (every evening) = 'よるはいつも' (always in the evening). 毎=every→いつも, 晩=evening→よる.",「まいばん」（每天晚上）=「よるはいつも」（晚上总是）。毎=every→いつも，晩=evening→よる。,「まいばん」（每天晚上）=「よるはいつも」（晚上總是）。毎=every→いつも，晩=evening→よる。,「毎晩」=「よる（夜）はいつも」という意味です。毎＝いつも、晩＝よる（夜）。,"まいばん' (chaque soir) = 'よるはいつも' (toujours le soir). 毎=toujours→いつも, 晩=soir→よる.","まいばん' (setiap malam) = 'よるはいつも' (selalu di malam hari). 毎=setiap→いつも, 晩=malam→よる.","まいばん' (cada noche) = 'よるはいつも' (siempre por la noche). 毎=siempre→いつも, 晩=noche→よる.","「まいばん」(ทุกคืน) = 「よるはいつも」(ตอนกลางคืนเสมอ) 毎=ทุก→いつも, 晩=กลางคืน→よる","まいばん' (mỗi tối) = 'よるはいつも' (luôn luôn vào buổi tối). 毎=luôn→いつも, 晩=tối→よる.",,
__のぶんとだいたいおなじいみのぶんがあります。いちばんいいものをひとつえらんでください。\nこのまちにはゆうめいなたものがあります,このまちにはゆうめいなビルがあります。,このまちにはゆうめいなおちゃがあります。,このまちにはゆうめいなケーキがあります。,このまちにはゆうめいなこうえんがあります。,このまちにはゆうめいなビルがあります。,,このまちにはゆうめいなたものがあります,"‘たもの’는 ‘건물(たてもの)’의 약자이다. 건물 = 빌딩 (building). 차=tea, 케이크=cake, 공원=park.","たもの' is short for 'たてもの' (建物, building). A building = ビル. おちゃ=tea, ケーキ=cake, こうえん=park.",「たもの」是「たてもの」（建物/建筑物）的简称。建筑物=ビル（楼）。おちゃ=茶，ケーキ=蛋糕，こうえん=公园。,「たもの」是「たてもの」（建物/建築物）的簡稱。建築物=ビル（樓）。おちゃ=茶，ケーキ=蛋糕，こうえん=公園。,「たもの」は「建物（たてもの）」の省略形です。建物＝ビル。,"たもの' est l'abréviation de 'たてもの' (建物, bâtiment). Bâtiment = ビル. おちゃ=thé, ケーキ=gâteau, こうえん=parc.","たもの' adalah singkatan dari 'たてもの' (建物, gedung). Gedung = ビル. おちゃ=teh, ケーキ=kue, こうえん=taman.","たもの' es abreviatura de 'たてもの' (建物, edificio). Edificio = ビル. おちゃ=té, ケーキ=pastel, こうえん=parque.","「たもの」เป็นคำย่อของ「たてもの」(建物 อาคาร) อาคาร = ビル おちゃ=ชา, ケーキ=เค้ก, こうえん=สวนสาธารณะ","たもの' là viết tắt của 'たてもの' (建物, tòa nhà). Tòa nhà = ビル. おちゃ=trà, ケーキ=bánh, こうえん=công viên.",,
__のぶんとだいたいおなじいみのぶんがあります。いちばんいいものをひとつえらんでください。\nそのえいがはおもしろくなかったです。,そのえいがはたのしかったです。,そのえいがはつまらなかったです。,そのえいがはみじかかったです。,そのえいがはながかったです。,そのえいがはつまらなかったです。,,そのえいがはおもしろくなかったです。,「おもしろくない」=not interesting=「つまらない」(boring)。たのしい=fun、みじかい=short、ながい=long。,"おもしろくない' (not interesting) is synonymous with 'つまらない' (boring). たのしい=fun, みじかい=short, ながい=long.",「おもしろくない」（不有趣）=「つまらない」（无聊）。たのしい=有趣/开心，みじかい=短，ながい=长。,「おもしろくない」（不有趣）=「つまらない」（無聊）。たのしい=有趣/開心，みじかい=短，ながい=長。,「おもしろくない」と「つまらない」は同じ意味（boring/not interesting）です。,"おもしろくない' (pas intéressant) est synonyme de 'つまらない' (ennuyeux). たのしい=amusant, みじかい=court, ながい=long.","おもしろくない' (tidak menarik) sinonim dengan 'つまらない' (membosankan). たのしい=menyenangkan, みじかい=pendek, ながい=panjang.","おもしろくない' (no interesante) es sinónimo de 'つまらない' (aburrido). たのしい=divertido, みじかい=corto, ながい=largo.","「おもしろくない」(ไม่น่าสนใจ) มีความหมายเหมือนกับ「つまらない」(น่าเบื่อ) たのしい=สนุก, みじかい=สั้น, ながい=ยาว","おもしろくない' (không thú vị) đồng nghĩa với 'つまらない' (nhàm chán). たのしい=vui, みじかい=ngắn, ながい=dài.",,
__のぶんとだいたいおなじいみのぶんがあります。いちばんいいものをひとつえらんでください。\nたんじょうびは6がつ15にちです。,6がつ15にちにけっこんしました。,6がつ15にちにテストがはじまりました。,6がつ15にちにうまれました。,6がつ15にちにくにへかえりました。,6がつ15にちにうまれました。,,たんじょうびは6がつ15にちです。,"생일(たんじょうび)' = birthday = '태어난 날'. 태어남 = was born. 결혼 = married, 돌아감 = return.","たんじょうび' (birthday) means the day you were born. うまれました=was born. けっこん=married, かえる=return.",「たんじょうび」（生日）=「うまれた日」（出生的日子）。うまれました=出生了。けっこん=结婚，かえる=回去。,「たんじょうび」（生日）=「うまれた日」（出生的日子）。うまれました=出生了。けっこん=結婚，かえる=回去。,「誕生日（たんじょうび）」は生まれた日のことです。6月15日に生まれました、が正解。,"たんじょうび' (anniversaire/jour de naissance) = le jour où on est né. うまれました=est né. けっこん=mariage, かえる=retourner.","たんじょうび' (ulang tahun) = hari lahir. うまれました=dilahirkan. けっこん=menikah, かえる=pulang.","たんじょうび' (cumpleaños) = día en que naciste. うまれました=nació. けっこん=casado, かえる=regresar.","「たんじょうび」(วันเกิด) = วันที่เกิด うまれました=เกิด けっこん=แต่งงาน, かえる=กลับ","たんじょうび' (sinh nhật) = ngày sinh. うまれました=được sinh ra. けっこん=kết hôn, かえる=trở về.",,
__のぶんとだいたいおなじいみのぶんがあります。いちばんいいものをひとつえらんでください。\nにねんまえにきょうとへいきました。,きのうきょうとへいきました。,おとといきょうとへいきました。,きょねんきょうとへいきました。,おととしきょうとへいきました。,おととしきょうとへいきました。,,にねんまえにきょうとへいきました。,"2년 전(にねんまえ)' = 2 years ago = '전년(おととし)'. 어제 = yesterday, 그저께 = day before yesterday, 작년 = last year(1年前).","2年前（にねんまえ）' = 2 years ago = 'おととし' (the year before last). きのう=yesterday, おととい=day before yesterday, きょねん=last year.",「にねんまえ」（2年前）=「おととし」（前年）。きのう=昨天，おととい=前天，きょねん=去年（1年前）。,「にねんまえ」（2年前）=「おととし」（前年）。きのう=昨天，おととい=前天，きょねん=去年（1年前）。,2年前＝おととし（一昨年）。きょねんは1年前です。,"2年前（にねんまえ）' = il y a 2 ans = 'おととし' (l'année d'avant-dernière). きのう=hier, おととい=avant-hier, きょねん=l'année dernière.","2年前（にねんまえ）' = 2 tahun yang lalu = 'おととし' (tahun sebelum tahun lalu). きのう=kemarin, おととい=kemarin lusa, きょねん=tahun lalu.","2年前（にねんまえ）' = hace 2 años = 'おととし' (el año antepasado). きのう=ayer, おととい=anteayer, きょねん=el año pasado.","「にねんまえ」(2 ปีที่แล้ว) = 「おととし」(ปีก่อนปีที่แล้ว) きのう=เมื่อวาน, おととい=เมื่อวานซืน, きょねん=ปีที่แล้ว","2年前（にねんまえ）' = 2 năm trước = 'おととし' (năm kia). きのう=hôm qua, おととい=hôm kia, きょねん=năm ngoái.",,
（  ）に何を入れますか。\n日本（ ）ラーメンはおいしいです。,に,の,を,へ,の,,,"일본의 라멘' = '일본의 것'을 나타내는 '노'(소유·속성). '니'는 장소·시간, '오'는 목적어, '헤'는 방향.","日本 + の + ラーメン = 'ramen from Japan'. の shows possession/attribution. に=place/time, を=object, へ=direction.",「日本のラーメン」中的「の」表示所属/属性。に=地点/时间，を=宾语，へ=方向。,「日本のラーメン」中的「の」表示所屬/屬性。に=地點/時間，を=賓語，へ=方向。,「日本のラーメン」の「の」は所有・属性を表す格助詞です。,"日本 + の + ラーメン = 'ramen du Japon'. の indique la possession/appartenance. に=lieu/temps, を=COD, へ=direction.","日本 + の + ラーメン = 'ramen dari Jepang'. の menunjukkan kepemilikan/atribut. に=tempat/waktu, を=objek, へ=arah.","日本 + の + ラーメン = 'ramen de Japón'. の indica posesión/atribución. に=lugar/tiempo, を=objeto, へ=dirección.","日本 + の + ラーメン = 'ราเมนจากญี่ปุ่น' の แสดงความเป็นเจ้าของ/คุณสมบัติ に=สถานที่/เวลา, を=กรรม, へ=ทิศทาง","日本 + の + ラーメン = 'mì ramen của Nhật'. の chỉ sở hữu/thuộc tính. に=địa điểm/thời gian, を=tân ngữ, へ=hướng.",,
わたしにはきょうだいが二人います。第（ ）妹です。,は,も,と,か,と,,,"형과 여동생' = older brother AND younger sister. 'と'는 A와 B(두 개를 연결하는 A와 B)를 의미한다. 'も' = also, 'は' = topic, 'か' = or.","兄 + と + 妹 = older brother AND younger sister. と connects two nouns (A and B). は=topic, も=also, か=or.",「兄と妹」=哥哥和妹妹。「と」连接两个名词（A和B）。は=主题，も=也，か=或者。,「兄と妹」=哥哥和妹妹。「と」連接兩個名詞（A和B）。は=主題，も=也，か=或者。,「AとB」はAとBの両方を表します。兄（あに）と妹（いもうと）でとが正解。,"兄 + と + 妹 = grand frère ET petite sœur. と relie deux noms (A et B). は=thème, も=aussi, か=ou.","兄 + と + 妹 = kakak laki-laki DAN adik perempuan. と menghubungkan dua kata benda (A dan B). は=topik, も=juga, か=atau.","兄 + と + 妹 = hermano mayor Y hermana menor. と conecta dos sustantivos (A y B). は=tema, も=también, か=o.","兄 + と + 妹 = พี่ชายและน้องสาว と เชื่อมสองคำนาม (A และ B) は=หัวข้อ, も=ด้วย, か=หรือ","兄 + と + 妹 = anh trai VÀ em gái. と nối hai danh từ (A và B). は=chủ đề, も=cũng, か=hoặc.",,
山下「田中さん（ ）きのうどこかに出かけましたか。」\n田中「いいえ、いえにいました。」,で,は,を,に,は,,,"다나카 씨는' → 화제를 나타내는 '는'이다. '다나카 씨로', '다나카 씨를', '다나카 씨에게'는 문법적으로 어색하다.","田中さんは' uses は as the topic marker. The question is about what 田中 did. で=means/place, を=object, に=location/direction.",「田中さんは」用「は」表示话题（主题）。「で」=手段，「を」=宾语，「に」=方向/位置，这里选「は」。,「田中さんは」用「は」表示話題（主題）。「で」=手段，「を」=賓語，「に」=方向/位置，這裡選「は」。,「田中さんは」の「は」は話題を表す助詞です。ここでは田中さんについて話しています。,"田中さんは' utilise は comme marqueur de thème. で=moyen, を=COD, に=direction/lieu. La réponse est は.","田中さんは' menggunakan は sebagai penanda topik. で=cara/tempat, を=objek, に=arah/lokasi. Jawabannya は.","田中さんは' usa は como marcador de tema. で=medio/lugar, を=objeto, に=dirección/lugar. La respuesta es は.","「田中さんは」ใช้ は เป็นตัวบ่งชี้หัวข้อ で=วิธี/สถานที่, を=กรรม, に=ทิศทาง/ที่ตั้ง คำตอบคือ は","田中さんは' dùng は làm dấu hiệu chủ đề. で=phương tiện/nơi, を=tân ngữ, に=hướng/vị trí. Đáp án là は.",,
（タクシーで）\nA「つぎのかどを右（ ）まがってください。」\nB「わかりました。」,が,や,か,に,に,,,"오른쪽으로 돌다' = turn right. 방향을 나타내는 '에'. 가 = subject, 나 = and(열거), 혹은 = question/or.","右にまがる' means to turn right. に indicates direction. が=subject, や=and (listing), か=question marker.",「右にまがる」=向右转。表示方向的「に」。が=主语，や=和（列举），か=疑问/或者。,「右にまがる」=向右轉。表示方向的「に」。が=主語，や=和（列舉），か=疑問/或者。,方向を示すには「に」を使います。右に曲がる、左に行く、など。,"右にまがる' = tourner à droite. に indique la direction. が=sujet, や=et (liste), か=question.","右にまがる' = belok kanan. に menunjukkan arah. が=subjek, や=dan (daftar), か=pertanyaan.","右にまがる' = girar a la derecha. に indica dirección. が=sujeto, や=y (lista), か=pregunta.","「右にまがる」= เลี้ยวขวา に บ่งบอกทิศทาง が=ประธาน, や=และ (รายการ), か=คำถาม","右にまがる' = rẽ phải. に chỉ hướng. が=chủ ngữ, や=và (liệt kê), か=câu hỏi.",,
きのう、わたしはひとり（ ）えいがを見に行きました。,が,を,で,は,で,,,"ひとりで' = alone / by oneself. 표시 상태·방법. が = subject,  を = object,  は  = topic.","ひとりで' means 'alone' or 'by oneself'. で indicates manner/state. が=subject, を=object, は=topic.",「ひとりで」=一个人（独自）。「で」表示状态或方式。が=主语，を=宾语，は=主题。,「ひとりで」=一個人（獨自）。「で」表示狀態或方式。が=主語，を=賓語，は=主題。,「ひとりで」は状態を表す表現。「ふたりで」「みんなで」も同じパターンです。,"ひとりで' signifie 'seul'. で indique la manière/l'état. が=sujet, を=COD, は=thème.","ひとりで' berarti 'sendirian'. で menunjukkan cara/keadaan. が=subjek, を=objek, は=topik.","ひとりで' significa 'solo/a'. で indica manera/estado. が=sujeto, を=objeto, は=tema.","「ひとりで」แปลว่า คนเดียว で บ่งบอกวิธี/สภาพ が=ประธาน, を=กรรม, は=หัวข้อ","ひとりで' có nghĩa là 'một mình'. で chỉ cách thức/trạng thái. が=chủ ngữ, を=tân ngữ, は=chủ đề.",,
山下「今日パーティーありますから、田中さん(  )来てください。」\n田中「ありがとうございます。」,に,も,や,で,も,,,"다나카 씨도 와 주세요' = Please come too(당신도). '도' = also/too(포함을 나타냄). '에' = direction, '야' =and(열거), '데' = means.","田中さんも' = 'please come too (also)'. も indicates inclusion (also/too). に=direction, や=and, で=means.",「田中さんも来てください」=你也请来。「も」表示也/也是（包含）。に=方向，や=和，で=手段。,「田中さんも来てください」=你也請來。「も」表示也/也是（包含）。に=方向，や=和，で=手段。,「〜もきてください」は「あなたも歓迎です」という意味。もは包含を表します。,"田中さんも' = 'venez aussi'. も indique l'inclusion (aussi). に=direction, や=et, で=moyen.","田中さんも' = 'tolong datang juga'. も menunjukkan inklusi (juga). に=arah, や=dan, で=cara.","田中さんも' = 'por favor ven también'. も indica inclusión (también). に=dirección, や=y, で=medio.","「田中さんも」= กรุณามาด้วย も บ่งบอกการรวม (ด้วย/เช่นกัน) に=ทิศทาง, や=และ, で=วิธี","田中さんも' = 'xin hãy đến nữa'. も chỉ sự bao gồm (cũng). に=hướng, や=và, で=phương tiện.",,
田中「このぼうしは山下さん（ ）ですか。」\n山下「はい。」,や,は,の,か,の,,,야마시타 씨의 것인가요' = Is it Yamashita‑san's? '의'는 소유를 나타냅니다. や=and、は=topic、か=question marker.,"山下さんの' = 'Yamashita's (hat)'. の shows possession. や=and, は=topic, か=question marker (already at end).",「山下さんのですか」=这是山下先生/女士的吗？「の」表示所有。や=和，は=主题，か=疑问。,「山下さんのですか」=這是山下先生/女士的嗎？「の」表示所有。や=和，は=主題，か=疑問。,「〜のですか」の「の」は所有を表します。この帽子は山下さんのもの、という意味。,"山下さんの' = 'C'est celui de Yamashita-san'. の indique la possession. や=et, は=thème, か=question.","山下さんの' = 'milik Yamashita-san'. の menunjukkan kepemilikan. や=dan, は=topik, か=pertanyaan.","山下さんの' = 'es de Yamashita-san'. の indica posesión. や=y, は=tema, か=pregunta.","「山下さんの」= เป็นของยามาชิตะซัง の บ่งบอกความเป็นเจ้าของ や=และ, は=หัวข้อ, か=คำถาม","山下さんの' = 'của Yamashita-san'. の chỉ sở hữu. や=và, は=chủ đề, か=câu hỏi.",,
駅までタクシーで1000円（ ）です,ぐらい,など,ごろ,も,ぐらい,,,"~くらい' =approximately(금액·수량의 대략적인 의미). 등 = etc, ごろ = around(시간), も = also. 금액에는 'ぐらい'가 자연스럽게 쓰입니다.","〜ぐらい' means approximately (for amounts/numbers). など=etc, ごろ=around (for time), も=also. ぐらい fits for money amounts.",「〜ぐらい」=大约（金额/数量的估算）。など=等，ごろ=大约（时间），も=也。金额用ぐらい更自然。,「〜ぐらい」=大約（金額/數量的估算）。など=等，ごろ=大約（時間），も=也。金額用ぐらい更自然。,「ぐらい」は数量・金額のおおよその値を表します。「ごろ」は時間に使います。,"〜ぐらい' signifie environ (pour les montants/quantités). など=etc, ごろ=vers (pour le temps), も=aussi. ぐらい convient pour l'argent.","〜ぐらい' berarti kira-kira (untuk jumlah/harga). など=dll, ごろ=sekitar (untuk waktu), も=juga. ぐらい cocok untuk uang.","〜ぐらい' significa aproximadamente (para cantidades/dinero). など=etc, ごろ=alrededor de (tiempo), も=también. ぐらい es para dinero.","「〜ぐらい」= ประมาณ (สำหรับจำนวน/เงิน) など=ฯลฯ, ごろ=ประมาณ (สำหรับเวลา), も=ด้วย ぐらい ใช้กับเงิน","〜ぐらい' nghĩa là khoảng (cho số lượng/tiền). など=vv, ごろ=khoảng (cho thời gian), も=cũng. ぐらい dùng cho tiền.",,
A「さようなら。」\nB「さようなら。また（ ）。」,おととい,今日,来週,今月,来週,,,또 봐'라는 인사. 헤어질 때 '다음 주에 또 봐' = see you next week. 그저께 = day before yesterday (과거).,"Saying goodbye, また来週 = 'see you next week'. おととい=day before yesterday (past), 今日=today, 今月=this month.",告别时说「また来週」=下周见。おととい=前天（过去），今日=今天，今月=本月。,告別時說「また来週」=下週見。おととい=前天（過去），今日=今天，今月=本月。,別れる挨拶「またね」の後には未来の時間表現が続きます。来週が最もよく使われる表現です。,"Pour dire au revoir, また来週 = 'à la semaine prochaine'. おととい=avant-hier, 今日=aujourd'hui, 今月=ce mois-ci.","Untuk berpamitan, また来週 = 'sampai minggu depan'. おととい=kemarin lusa, 今日=hari ini, 今月=bulan ini.","Para despedirse, また来週 = 'hasta la próxima semana'. おととい=anteayer, 今日=hoy, 今月=este mes.","เมื่อลา また来週 = พบกันสัปดาห์หน้า おととい=เมื่อวานซืน, 今日=วันนี้, 今月=เดือนนี้","Khi chia tay, また来週 = 'hẹn gặp tuần sau'. おととい=hôm kia, 今日=hôm nay, 今月=tháng này.",,
わたしの母は50さいです。父は55さいです。母は父（ ） 5さい わかいです。,から,まで,より,のほうが,より,,,「AはBより〜」=A is more〜than B。比較を表す「より」。から=from、まで=until、のほうが=is more (A側に使う)。,"AはBより〜' = 'A is more ~ than B'. より is used for comparison. から=from, まで=until, のほうが is used on the A-side.",「AはBより〜」=A比B更〜。比较用「より」。から=从，まで=到，のほうが=更（用于A那边）。,「AはBより〜」=A比B更〜。比較用「より」。から=從，まで=到，のほうが=更（用於A那邊）。,「母は父より5歳若い」の比較表現。AはBよりの形で使います。,"AはBより〜' = 'A est plus ~ que B'. より exprime la comparaison. から=depuis, まで=jusqu'à, のほうが va côté A.","AはBより〜' = 'A lebih ~ dari B'. より digunakan untuk perbandingan. から=dari, まで=sampai, のほうが di sisi A.","AはBより〜' = 'A es más ~ que B'. より expresa comparación. から=desde, まで=hasta, のほうが va en el lado A.","「AはBより〜」= A มากกว่า B より ใช้เปรียบเทียบ から=จาก, まで=ถึง, のほうが ใช้ฝั่ง A","AはBより〜' = 'A hơn B'. より dùng để so sánh. から=từ, まで=đến, のほうが dùng ở phía A.",,
子ども「いただきます。」\n母「あ、食べる（ ）手をあらいましょう。」,まえに,のまえに,あとに,のあとに,まえに,,,"""A는 B보다~"" = A is more ~ than B. 비교를 나타내는 '보다'. '부터 = from', '까지 = until'이 = is more (A 쪽에 사용)이다.","食べるまえに' = before eating. Verb (dictionary form) + まえに. 'のまえに' is used after nouns, not verbs directly. あとに=after.",「食べるまえに」=吃饭之前。动词原形+まえに。「のまえに」用于名词后，不直接接动词。あとに=之后。,「食べるまえに」=吃飯之前。動詞原形+まえに。「のまえに」用於名詞後，不直接接動詞。あとに=之後。,動詞＋まえに（〜する前に）が正解。名詞のまえには「食事のまえに」のように使います。,食べるまえに' = avant de manger. Verbe (forme dict.) + まえに. 'のまえに' s'utilise après les noms. あとに=après.,食べるまえに' = sebelum makan. Kata kerja (bentuk kamus) + まえに. 'のまえに' digunakan setelah kata benda. あとに=setelah.,食べるまえに' = antes de comer. Verbo (forma diccionario) + まえに. 'のまえに' se usa tras sustantivos. あとに=después.,「食べるまえに」= ก่อนกินอาหาร กริยา (รูปพจนานุกรม) + まえに 「のまえに」ใช้หลังคำนาม あとに=หลังจาก,食べるまえに' = trước khi ăn. Động từ (dạng từ điển) + まえに. 'のまえに' dùng sau danh từ. あとに=sau.,,
A「東京でも雪がふりますか。\nB「ええ、ふりますよ。でも、きょねんはあまり（ ）。」,ふりませんでした,ふりません,ふりました,ふります,ふりませんでした,,,아마리~나이' = not much(부분 부정). 작년(키요네)이라서 과거형. 별로 +부정 과거형 → 안 했어요.,"あまり' requires a negative form: あまり + ませんでした = didn't much. Since it's past (きょねん), use ふりませんでした.",「あまり」后接否定形：あまり+ませんでした=不怎么（过去否定）。きょねん（去年）是过去时，选ふりませんでした。,「あまり」後接否定形：あまり+ませんでした=不怎麼（過去否定）。きょねん（去年）是過去式，選ふりませんでした。,「あまり〜ない」の表現。過去のことなのでふりませんでした（過去否定形）が正解。,あまり' exige une forme négative. Passé (きょねん) → あまり + ふりませんでした (n'a pas beaucoup neigé).,あまり' memerlukan bentuk negatif. Masa lalu (きょねん) → あまり + ふりませんでした (tidak banyak salju).,あまり' requiere forma negativa. Pasado (きょねん) → あまり + ふりませんでした (no nevó mucho).,「あまり」ต้องตามด้วยรูปปฏิเสธ อดีต (きょねん) → あまり + ふりませんでした (ไม่ค่อยมีหิมะ),あまり' cần dạng phủ định. Quá khứ (きょねん) → あまり + ふりませんでした (không có tuyết nhiều).,,
(川で)\nA「見てください。小さな魚がたくさん（\n） よ。」\nB「ほんとうですね。30びきくらいいますね。」,およきます,およきません,およきました,およいでいます,およいでいます,,,"물고기가 지금 바로 헤엄치는 모습→ ""헤엄치고 있습니다(오요이데스)"" (~하고 있는 형태: 진행·계속). ‘오요키마스’는 잘못된 활용.",Fish are currently swimming → およいでいます (progressive form: 〜ている). 'およきます' is an incorrect conjugation of 泳ぐ.,鱼正在游泳→およいでいます（〜ている形：进行时）。「およきます」是错误的活用形式。,魚正在游泳→およいでいます（〜ている形：進行式）。「およきます」是錯誤的活用形式。,「〜ている」は動作の進行を表します。「泳ぐ（およぐ）」のて形は「泳いで」。,Les poissons nagent en ce moment → およいでいます (forme progressive 〜ている). 'およきます' est une conjugaison incorrecte.,Ikan sedang berenang → およいでいます (bentuk progresif 〜ている). 'およきます' adalah konjugasi yang salah.,Los peces están nadando ahora → およいでいます (forma progresiva 〜ている). 'およきます' es una conjugación incorrecta.,ปลากำลังว่ายน้ำ → およいでいます (รูปก้าวหน้า 〜ている) 「およきます」เป็นการผันคำกริยาที่ผิด,Cá đang bơi → およいでいます (dạng tiếp diễn 〜ている). 'およきます' là cách chia động từ sai.,,
山下「田中さんのそのカメラはいいですね。どこでかいましたか。」\n田中「いえ、これは\n兄に（ ）。」,あげました,もらいました,うりました,かいました,もらいました,,,"형에게 받았다' = received from older brother. 받다 = receive(자신이 받다). 주다 = give, 팔다 = sell, 사다 = buy.","兄にもらいました' = received it from my older brother. もらう = receive (I get something). あげる=give, うる=sell, かう=buy.",「兄にもらいました」=从哥哥那里得到了。もらう=得到/收到（自己接受）。あげる=给，うる=卖，かう=买。,「兄にもらいました」=從哥哥那裡得到了。もらう=得到/收到（自己接受）。あげる=給，うる=賣，かう=買。,「〜にもらう」は誰かからもらうという意味。兄にもらった＝received from my brother。,"兄にもらいました' = je l'ai reçu de mon frère aîné. もらう=recevoir. あげる=donner, うる=vendre, かう=acheter.","兄にもらいました' = menerimanya dari kakak laki-laki. もらう=menerima. あげる=memberi, うる=menjual, かう=membeli.","兄にもらいました' = lo recibí de mi hermano mayor. もらう=recibir. あげる=dar, うる=vender, かう=comprar.","「兄にもらいました」= ได้รับจากพี่ชาย もらう=รับ あげる=ให้, うる=ขาย, かう=ซื้อ","兄にもらいました' = nhận từ anh trai. もらう=nhận. あげる=cho, うる=bán, かう=mua.",,
たまごりょうりのじょうずな作りかたを（ ）読みました,何に,何も,何かへ,何かで,何かで,,,뭔가에서 읽었다' = read it in something/somewhere(수단·매체). 'で'는 수단을 나타낸다. '뭔가' = something.,何かで読みました' = read it somewhere/in something. で indicates means/medium. 何か=something. 何かへ (direction) doesn't fit.,「何かで読みました」=在某处/某本书上读到了。「で」表示手段/媒介。何か=某事/某物。何かへ（方向）不合适。,「何かで読みました」=在某處/某本書上讀到了。「で」表示手段/媒介。何か=某事/某物。何かへ（方向）不合適。,「何かで」の「で」は手段・媒体を表します。本や雑誌などで読んだ、という意味。,何かで読みました' = lu quelque part / dans quelque chose. で indique le moyen/médium. 何か=quelque chose.,何かで読みました' = membacanya di suatu tempat/sesuatu. で menunjukkan cara/media. 何か=sesuatu.,何かで読みました' = lo leí en algún lugar/algo. で indica medio. 何か=algo.,「何かで読みました」= อ่านจากที่ไหนสักแห่ง/บางสิ่ง で บ่งบอกวิธี/สื่อ 何か=บางอย่าง,何かで読みました' = đọc ở đâu đó/trong cái gì đó. で chỉ phương tiện/phương thức. 何か=cái gì đó.,,
