question,option1,option2,option3,option4,answer,imageName,underline,explanation_ko,explanation_en,explanation_zh_hans,explanation_zh_hant,explanation_ja,explanation_fr,explanation_id,explanation_es,explanation_th,explanation_vi,passage_group ,sub_question 
（　　　）に　なにが　はいりますか。１・２・３・４から　いちばん　いい　ものを　ひとつ　えらんで　ください。,のって,おいて,まって,すわって,おいて,,,いすのうえに는 “의자 위에”라는 장소를 나타낸다. 물건을 놓을 때는 置く를 사용하므로 いすのうえに置いてください는 “의자 위에 놓아 주세요”라는 뜻이다.,"- いすのうえに indicates the location “on top of the chair.”  - With placement, we use 置く: いすのうえに置いてください = “Please place it on the chair.”  - 〜てください is a polite request form.",いすのうえに 表示“在椅子上面”。放置物品时使用动词 置く，因此 いすのうえに置いてください 的意思是“请放在椅子上”。,いすのうえに 表示「在椅子上面」。放置物品時使用動詞 置く，因此 いすのうえに置いてください 的意思是「請放在椅子上」。,「いすのうえに」は「椅子の上に」という場所を示します。物を置く時は「置く」を使うので、「いすのうえに置いてください」は「椅子の上に置いてください」という意味です。,"- いすのうえに indique l’emplacement « sur la chaise ». - Avec un placement, on utilise 置く : いすのうえに置いてください = « Veuillez le poser sur la chaise. » - 〜てください est une forme de demande polie.","- いすのうえに menunjukkan lokasi “di atas kursi”. - Untuk penempatan benda, digunakan kata kerja 置く: いすのうえに置いてください = “Tolong letakkan di atas kursi.” - 〜てください adalah bentuk permintaan sopan.","- いすのうえに indica la ubicación “encima de la silla”. - Para colocar algo, usamos 置く: いすのうえに置いてください = “Por favor, póngalo sobre la silla.” - 〜てください es una forma cortés de petición.",- いすのうえに แสดงตำแหน่งว่า “บนเก้าอี้” - เมื่อต้องการวางสิ่งของ เราใช้คำว่า 置く: いすのうえに置いてください = “กรุณาวางไว้บนเก้าอี้” - 〜てください เป็นรูปคำขอสุภาพ,"- いすのうえに chỉ vị trí “trên ghế”. - Khi đặt đồ vật, ta dùng động từ 置く: いすのうえに置いてください = “Xin hãy đặt nó lên ghế.” - 〜てください là dạng yêu cầu lịch sự.",P3,かばんは　いすの　うえに（　　　）ください。
（　　　）に　なにが　はいりますか。１・２・３・４から　いちばん　いい　ものを　ひとつ　えらんで　ください。,ちかてつ,ちず,でぐち,みち,みち,,,"동사 わたる(渡る)는 “건너다”라는 뜻이며 道(길), 橋(다리) 등을 목적어로 취한다. 따라서 道を渡る는 “길을 건너다”라는 자연스러운 표현이다.","- The verb わたる (渡る) means “to cross” and commonly takes objects like 道 (road), 橋 (bridge), 川 (river), or 横断歩道 (crosswalk).  - 信号（しんごう）で marks the place “at the traffic light.”  - Therefore, 道（みち）を渡る fits naturally: “cross the road.”",动词 わたる（渡る）表示“横穿、渡过”，常与 道（路）、橋（桥）等搭配。因此 道を渡る 表示“过马路”。,動詞 わたる（渡る）表示「橫穿、渡過」，常與 道（路）、橋（橋）等搭配。因此 道を渡る 表示「過馬路」。,動詞「わたる（渡る）」は「渡る・横切る」という意味で、道・橋・川などを目的語に取ります。そのため、「道を渡る」は自然な表現です。,"- Le verbe わたる (渡る) signifie « traverser » et prend souvent des objets comme 道 (route), 橋 (pont), 川 (rivière) ou 横断歩道 (passage piéton). - 信号（しんごう）で indique l’endroit « au feu de circulation ». - Donc, 道（みち）を渡る convient naturellement : « traverser la route ».","- Kata kerja わたる (渡る) berarti “menyeberang” dan biasanya digunakan dengan objek seperti 道 (jalan), 橋 (jembatan), 川 (sungai), atau 横断歩道 (zebra cross). - 信号（しんごう）で menunjukkan tempat “di lampu lalu lintas”. - Karena itu, 道（みち）を渡る cocok secara alami: “menyeberangi jalan.”","- El verbo わたる (渡る) significa “cruzar” y comúnmente toma objetos como 道 (camino), 橋 (puente), 川 (río) o 横断歩道 (paso peatonal). - 信号（しんごう）で marca el lugar “en el semáforo”. - Por lo tanto, 道（みち）を渡る encaja naturalmente: “cruzar la calle”.","- คำกริยา わたる (渡る) หมายถึง “ข้าม” และมักใช้กับสิ่งต่าง ๆ เช่น 道 (ถนน), 橋 (สะพาน), 川 (แม่น้ำ) หรือ 横断歩道 (ทางม้าลาย) - 信号（しんごう）で บอกสถานที่ว่า “ที่สัญญาณไฟจราจร” - ดังนั้น 道（みち）を渡る จึงเหมาะสมตามธรรมชาติ: “ข้ามถนน”","- Động từ わたる (渡る) nghĩa là “băng qua” và thường đi với các đối tượng như 道 (đường), 橋 (cầu), 川 (sông), hoặc 横断歩道 (vạch qua đường). - 信号（しんごう）で chỉ địa điểm “ở đèn giao thông”. - Vì vậy, 道（みち）を渡る phù hợp tự nhiên: “băng qua đường”.",P3,あそこの　しんごうで（　　　）を　わたりましょう。
（　　　）に　なにが　はいりますか。１・２・３・４から　いちばん　いい　ものを　ひとつ　えらんで　ください。,おります,でます,かえります,はじまります,でます,,,"기차와 버스에서는 出ます가 “출발하다”라는 의미로 사용된다. 東京駅を出ます는 “도쿄역을 출발하다”라는 뜻이며, 9時に는 출발 시간을 나타낸다.","With trains and buses, 出ます is used to mean “depart/leave” from a place. The particle を marks the point of departure: 東京駅を出ます = “leave Tokyo Station.” The time marker に with 9時 indicates the departure time.",在火车和公交车中，出ます 用来表示“出发”。東京駅を出ます 意思是“从东京站出发”，9時に 表示出发时间。,在火車和公車中，出ます 用來表示「出發」。東京駅を出ます 意思是「從東京站出發」，9時に 表示出發時間。,電車やバスでは、「出ます」は「出発する」という意味で使われます。「東京駅を出ます」は「東京駅を出発する」という意味で、「9時に」は出発時間を表します。,"Avec les trains et les bus, 出ます est utilisé pour signifier « partir/quitter » un lieu. La particule を marque le point de départ : 東京駅を出ます = « quitter la gare de Tokyo ». Le marqueur temporel に avec 9時 indique l’heure du départ.","Untuk kereta dan bus, 出ます digunakan untuk berarti “berangkat/meninggalkan” suatu tempat. Partikel を menandai titik keberangkatan: 東京駅を出ます = “berangkat dari Stasiun Tokyo.” Penanda waktu に dengan 9時 menunjukkan waktu keberangkatan.","Con trenes y autobuses, 出ます se usa para significar “salir/partir” de un lugar. La partícula を marca el punto de partida: 東京駅を出ます = “salir de la estación de Tokio”. El marcador temporal に con 9時 indica la hora de salida.",สำหรับรถไฟและรถบัส 出ます ใช้ในความหมายว่า “ออกเดินทาง/ออกจาก” สถานที่ อนุภาค を แสดงจุดเริ่มต้นของการออกเดินทาง: 東京駅を出ます = “ออกจากสถานีโตเกียว” อนุภาค に กับ 9時 ใช้ระบุเวลาออกเดินทาง,"Với tàu điện và xe buýt, 出ます được dùng với nghĩa “rời đi/khởi hành” từ một nơi. Trợ từ を đánh dấu điểm xuất phát: 東京駅を出ます = “rời ga Tokyo”. Trợ từ thời gian に với 9時 chỉ thời gian khởi hành.",P3,この　でんしゃは　とうきょうえきを　9じに（　　　）。
（　　　）に　なにが　はいりますか。１・２・３・４から　いちばん　いい　ものを　ひとつ　えらんで　ください。,ラジオ,ストーブ,エアコン,テレビ,エアコン,,,문장은 올해 여름이 덥다고 말하고 있으므로 더위를 식히기 위한 것으로 エアコン(에어컨)이 가장 자연스럽다.,"The sentence states that this year's summer is hot, so the speaker wants something appropriate for cooling. エアコン (air conditioner) is the natural choice to deal with heat. ",句子说今年夏天很热，因此最适合降温的东西是 エアコン（空调）。,句子說今年夏天很熱，因此最適合降溫的東西是 エアコン（冷氣）。,文では今年の夏が暑いと言っているので、涼しくするためのものとして「エアコン」が自然です。,"La phrase indique que l’été de cette année est chaud, donc le locuteur veut quelque chose adapté pour se rafraîchir. エアコン (climatiseur) est le choix naturel pour faire face à la chaleur.","Kalimat tersebut menyatakan bahwa musim panas tahun ini panas, jadi pembicara menginginkan sesuatu yang cocok untuk mendinginkan diri. エアコン (AC) adalah pilihan alami untuk menghadapi panas.","La oración indica que el verano de este año es caluroso, por lo que el hablante quiere algo adecuado para refrescarse. エアコン (aire acondicionado) es la elección natural para combatir el calor.",ประโยคกล่าวว่าฤดูร้อนปีนี้ร้อน ดังนั้นผู้พูดจึงต้องการสิ่งที่เหมาะสำหรับคลายร้อน エアコン (เครื่องปรับอากาศ) จึงเป็นตัวเลือกที่เป็นธรรมชาติ,"Câu nói rằng mùa hè năm nay nóng, nên người nói muốn thứ gì đó phù hợp để làm mát. エアコン (máy điều hòa) là lựa chọn tự nhiên để đối phó với cái nóng.",P3,ことしの　なつは　あついですから、（　　　）が　ほしいです。
（　　　）に　なにが　はいりますか。１・２・３・４から　いちばん　いい　ものを　ひとつ　えらんで　ください。,きょうだい,こども,りょうしん,かぞく,かぞく,,,"문장에서 “아버지, 어머니, 나”를 함께 묶는 말은 가족이다. 따라서 わたしのかぞく(나의 가족)가 가장 적절하다. 三人(さんにん)은 가족 수를 나타낸다.","The sentence lists “father, mother, and me,” which together form one’s family. Therefore, わたしの（　）は… fits best as わたしのかぞく (my family). The counter 三人 (さんにん) is used to state the number of people in the family.",句子列举了“父亲、母亲和我”，合起来构成“家庭”。因此 わたしのかぞく（我的家人）最合适。三人（さんにん）表示家庭成员人数。,句子列舉了「父親、母親和我」，合起來構成「家庭」。因此 わたしのかぞく（我的家人）最合適。三人（さんにん）表示家庭成員人數。,文には「父、母、私」が挙げられており、これらをまとめると「家族」です。そのため、「わたしのかぞく」が最も適切です。「三人（さんにん）」は家族の人数を表します。,"La phrase énumère « père, mère et moi », ce qui forme ensemble une famille. Donc, わたしの（　）は… convient le mieux avec わたしのかぞく (« ma famille »). Le compteur 三人 (さんにん) est utilisé pour indiquer le nombre de personnes dans la famille.","Kalimat tersebut menyebutkan “ayah, ibu, dan saya”, yang bersama-sama membentuk keluarga. Karena itu, わたしの（　）は… paling cocok diisi dengan わたしのかぞく (“keluarga saya”). Penghitung 三人 (さんにん) digunakan untuk menyatakan jumlah anggota keluarga.","La oración enumera “padre, madre y yo”, que juntos forman una familia. Por lo tanto, わたしの（　）は… encaja mejor como わたしのかぞく (“mi familia”). El contador 三人 (さんにん) se usa para indicar el número de personas en la familia.",ประโยคนี้กล่าวถึง “พ่อ แม่ และฉัน” ซึ่งรวมกันเป็นครอบครัว ดังนั้น わたしの（　）は… จึงเหมาะที่สุดกับ わたしのかぞく (“ครอบครัวของฉัน”) ลักษณนาม 三人 (さんにん) ใช้ระบุจำนวนคนในครอบครัว,"Câu liệt kê “bố, mẹ và tôi”, những người cùng tạo thành một gia đình. Vì vậy, わたしの（　）は… phù hợp nhất với わたしのかぞく (“gia đình của tôi”). Lượng từ 三人 (さんにん) được dùng để chỉ số người trong gia đình.",P3,わたしの（　　　）は、ちちと　ははと　わたしの　3にんです。
（　　　）に　なにが　はいりますか。１・２・３・４から　いちばん　いい　ものを　ひとつ　えらんで　ください。,はいって,のぼって,ついて,"とまって",はいって,,,ドアから(문으로부터)와 なかに(안으로)라는 표현이 있으므로 “들어가다”라는 의미의 入ってください가 자연스럽다. はいって는 入る의 て형이다.,"The context “ドアから” (through the door) and “なかに” (into the inside) calls for a verb of entering. 入ってください (“please enter”) fits naturally. はいって is the te-form of 入る (はい-る), used with ください to make a polite request.",因为有 ドアから（从门）和 なかに（里面）的语境，所以最自然的是表示“进入”的 入ってください（请进）。はいって 是 入る 的て形。,因為有 ドアから（從門）和 なかに（裡面）的語境，所以最自然的是表示「進入」的 入ってください（請進）。はいって 是 入る 的て形。,「ドアから」（through the door）と「なかに」（inside）という文脈なので、「入ってください（please enter）」が自然です。「はいって」は「入る」のて形です。,"Le contexte « ドアから » (« par la porte ») et « なかに » (« à l’intérieur ») demande un verbe d’entrée. 入ってください (« veuillez entrer ») convient naturellement. はいって est la forme en て de 入る (はい-る), utilisée avec ください pour faire une demande polie.","Konteks “ドアから” (“melalui pintu”) dan “なかに” (“ke dalam”) memerlukan kata kerja masuk. 入ってください (“silakan masuk”) cocok secara alami. はいって adalah bentuk て dari 入る (はい-る), digunakan dengan ください untuk membuat permintaan sopan.","El contexto “ドアから” (“por la puerta”) y “なかに” (“adentro”) requiere un verbo de entrar. 入ってください (“por favor entre”) encaja naturalmente. はいって es la forma en て de 入る (はい-る), usada con ください para hacer una petición cortés.",บริบท 「ドアから」 (“ผ่านประตู”) และ 「なかに」 (“ข้างใน”) ต้องการคำกริยาที่หมายถึงการเข้า 入ってください (“กรุณาเข้า”) จึงเหมาะสม はいって เป็นรูป て ของ 入る (はい-る) ใช้ร่วมกับ ください เพื่อสร้างคำขอสุภาพ,"Ngữ cảnh “ドアから” (“qua cửa”) và “なかに” (“vào bên trong”) yêu cầu động từ chỉ hành động đi vào. 入ってください (“xin hãy vào”) phù hợp tự nhiên. はいって là thể て của 入る (はい-る), dùng với ください để tạo yêu cầu lịch sự.",P3,あそこの　ドアから　なかに（　　　）ください。
＿＿＿の　ぶんと　だいたい　おなじ　いみの　ぶんが　あります。１・２・３・４から　いちばん　いい　ものを ひとつ　えらんで　ください。,いま　べんきょうを　しています,いま　せんたくを　しています,"いま　りょうりを　しています",いま　れんしゅうを　しています,"いま　りょうりを　しています",,いま　ごはんを　つくっています。,"ごはんをつくっています는 “밥을 만들고 있다”라는 뜻이고, りょうりをしています는 “요리하고 있다”라는 뜻이다. 이 문맥에서는 거의 같은 의미로 사용된다.",- ごはんをつくっています means “(I) am making a meal.”   - りょうりをしています means “(I) am cooking.”   These are near-synonyms in this context.  ,ごはんをつくっています 的意思是“正在做饭”，りょうりをしています 的意思是“正在做料理”。在这个语境中，两者意思接近。,ごはんをつくっています 的意思是「正在做飯」，りょうりをしています 的意思是「正在做料理」。在這個語境中，兩者意思接近。,「ごはんをつくっています」は「食事を作っています」という意味で、「りょうりをしています」は「料理をしています」という意味です。この文脈ではほぼ同じ意味です。,- ごはんをつくっています signifie « (je) prépare un repas ». - りょうりをしています signifie « (je) cuisine ». Ces expressions sont presque synonymes dans ce contexte.,- ごはんをつくっています berarti “(saya) sedang membuat makanan”. - りょうりをしています berarti “(saya) sedang memasak”. Kedua ungkapan ini hampir sinonim dalam konteks ini.,- ごはんをつくっています significa “(estoy) preparando comida”. - りょうりをしています significa “(estoy) cocinando”. Son casi sinónimos en este contexto.,- ごはんをつくっています หมายถึง “กำลังทำอาหาร” - りょうりをしています หมายถึง “กำลังทำอาหาร/ทำกับข้าว” ทั้งสองมีความหมายใกล้เคียงกันในบริบทนี้,- ごはんをつくっています nghĩa là “(tôi) đang làm bữa ăn”. - りょうりをしています nghĩa là “(tôi) đang nấu ăn”. Chúng gần như đồng nghĩa trong ngữ cảnh này.,P4,いま　ごはんを　つくっています。
＿＿＿の　ぶんと　だいたい　おなじ　いみの　ぶんが　あります。１・２・３・４から　いちばん　いい　ものを ひとつ　えらんで　ください。,わたしは　まいあさ　あるいて　います,わたしは　まいあさ　およいで　います,わたしは　まいあさ　はしって　います,わたしは　まいあさ　はたらいて　います,わたしは　まいあさ　あるいて　います,,わたしは　まいあさ　さんぽしています。,さんぽする(산책하다)와 あるく(걷다)는 이 문맥에서 비슷한 의미이다. まいあさ와 〜ている가 함께 쓰여 매일 반복되는 습관을 나타낸다.,"- さんぽする（散歩する, to take a walk/stroll） ≈ あるく（歩く, to walk） in this context.   - With まいあさ and 〜ている, the sentence expresses a habitual action.   - Therefore, さんぽしています (“I take walks”) matches あるいています (“I walk”) as a daily routine.",さんぽする（散步）和 あるく（走路）在这里意思相近。和 まいあさ 以及 〜ている 连用时，表示日常习惯。,さんぽする（散步）和 あるく（走路）在這裡意思相近。和 まいあさ 以及 〜ている 連用時，表示日常習慣。,「さんぽする（散歩する）」と「あるく（歩く）」はこの文脈では近い意味です。「まいあさ」や「〜ている」と一緒に使われ、日常的な習慣を表しています。,"- さんぽする（散歩する, se promener） ≈ あるく（歩く, marcher） dans ce contexte. - Avec まいあさ et 〜ている, la phrase exprime une habitude. - Donc, さんぽしています (« je me promène ») correspond à あるいています (« je marche ») comme routine quotidienne.","- さんぽする（散歩する, berjalan-jalan） ≈ あるく（歩く, berjalan kaki） dalam konteks ini. - Dengan まいあさ dan 〜ている, kalimat tersebut menyatakan kebiasaan. - Karena itu, さんぽしています (“saya berjalan-jalan”) sesuai dengan あるいています (“saya berjalan kaki”) sebagai rutinitas harian.","- さんぽする（散歩する, dar un paseo） ≈ あるく（歩く, caminar） en este contexto. - Con まいあさ y 〜ている, la oración expresa una acción habitual. - Por lo tanto, さんぽしています (“doy paseos”) coincide con あるいています (“camino”) como rutina diaria.","- さんぽする（散歩する, เดินเล่น） ≈ あるく（歩く, เดิน）ในบริบทนี้ - เมื่อใช้กับ まいあさ และ 〜ている ประโยคจะแสดงถึงกิจวัตรประจำวัน - ดังนั้น さんぽしています (“เดินเล่น”) จึงตรงกับ あるいています (“เดิน”) ในฐานะกิจวัตรประจำวัน","- さんぽする（散歩する, đi dạo） ≈ あるく（歩く, đi bộ） trong ngữ cảnh này. - Với まいあさ và 〜ている, câu diễn tả một thói quen. - Vì vậy, さんぽしています (“tôi đi dạo”) phù hợp với あるいています (“tôi đi bộ”) như một hoạt động thường ngày.",P4,わたしは　まいあさ　さんぽしています。
＿＿＿の　ぶんと　だいたい　おなじ　いみの　ぶんが　あります。１・２・３・４から　いちばん　いい　ものを ひとつ　えらんで　ください。,わたしは　くるまや　ひこうきが　すきです。,わたしは　いぬや　ねこが　すきです。,わたしは　こうちゃや　コーヒーが　すきです。,わたしは　ケーキや　チョコレートが　すきです。,わたしは　いぬや　ねこが　すきです。,,わたしは　どうぶつが　すきです。,"원문 わたしは どうぶつが すきです는 “나는 동물을 좋아합니다”라는 뜻이다. わたしは いぬや ねこが すきです는 “개나 고양이 등을 좋아합니다”라는 의미로, 동물을 좋아한다는 뜻과 자연스럽게 연결된다.","- The original sentence states a general preference: わたしは どうぶつが すきです (I like animals).   - Answer 2 says: わたしは いぬや ねこが すきです. The particle や lists examples and implies “and others,” so it means “I like dogs and cats (among other things),” which fits the idea of liking animals.   - どうぶつ (動物, どうぶつ) = animals.   - いぬ (犬) = dog; ねこ (猫) = cat.",原句 わたしは どうぶつが すきです 的意思是“我喜欢动物”。回答 わたしは いぬや ねこが すきです 表示“我喜欢狗、猫等”，自然地符合“喜欢动物”的含义。,原句 わたしは どうぶつが すきです 的意思是「我喜歡動物」。回答 わたしは いぬや ねこが すきです 表示「我喜歡狗、貓等」，自然地符合「喜歡動物」的含義。,元の文「わたしは どうぶつが すきです」は「私は動物が好きです」という意味です。「わたしは いぬや ねこが すきです」の「や」は例示を表し、「犬や猫などが好きです」という意味になるため、「動物が好き」という内容に自然につながります。,"- La phrase originale exprime une préférence générale : わたしは どうぶつが すきです (« j’aime les animaux »). - La réponse 2 dit : わたしは いぬや ねこが すきです. La particule や énumère des exemples et implique « entre autres », donc cela signifie « j’aime les chiens et les chats (entre autres) », ce qui correspond à l’idée d’aimer les animaux. - どうぶつ (動物, どうぶつ) = animaux. - いぬ (犬) = chien ; ねこ (猫) = chat.","- Kalimat asli menyatakan preferensi umum: わたしは どうぶつが すきです (“Saya suka binatang”). - Jawaban 2 mengatakan: わたしは いぬや ねこが すきです. Partikel や mencantumkan contoh dan menyiratkan “dan lain-lain”, jadi artinya “Saya suka anjing dan kucing (dan hewan lainnya)”, yang sesuai dengan ide menyukai binatang. - どうぶつ (動物, どうぶつ) = binatang. - いぬ (犬) = anjing; ねこ (猫) = kucing.","- La oración original expresa una preferencia general: わたしは どうぶつが すきです (“Me gustan los animales”). - La respuesta 2 dice: わたしは いぬや ねこが すきです. La partícula や enumera ejemplos e implica “entre otros”, por lo que significa “Me gustan los perros y los gatos (entre otras cosas)”, lo cual coincide con la idea de gustar los animales. - どうぶつ (動物, どうぶつ) = animales. - いぬ (犬) = perro; ねこ (猫) = gato.","- ประโยคต้นฉบับแสดงความชอบทั่วไป: わたしは どうぶつが すきです (“ฉันชอบสัตว์”) - คำตอบข้อ 2 กล่าวว่า: わたしは いぬや ねこが すきです อนุภาค や ใช้ยกตัวอย่างและสื่อความหมายว่า “และอื่น ๆ” ดังนั้นจึงหมายถึง “ฉันชอบสุนัขและแมว (รวมถึงสัตว์อื่น ๆ)” ซึ่งสอดคล้องกับแนวคิดเรื่องการชอบสัตว์ - どうぶつ (動物, どうぶつ) = สัตว์ - いぬ (犬) = สุนัข; ねこ (猫) = แมว","- Câu gốc thể hiện sở thích chung: わたしは どうぶつが すきです (“Tôi thích động vật”). - Đáp án 2 nói: わたしは いぬや ねこが すきです. Trợ từ や liệt kê ví dụ và ngụ ý “v.v.”, nên có nghĩa là “Tôi thích chó và mèo (và các loài khác)”, phù hợp với ý thích động vật. - どうぶつ (動物, どうぶつ) = động vật. - いぬ (犬) = chó; ねこ (猫) = mèo.",P4,わたしは　どうぶつが　すきです。
＿＿＿の　ぶんと　だいたい　おなじ　いみの　ぶんが　あります。１・２・３・４から　いちばん　いい　ものを ひとつ　えらんで　ください。,もりさんの　おかあさんは　いま、いえに　いません。,もりさんの　おとうさんは　いま、いえに　いません。,もりさんの　おばあさんは　いま、いえに　いません。,もりさんの　おじいさんは　いま、いえに　いません。,もりさんの　おばあさんは　いま、いえに　いません。,,もりさんは「そぼは　いま、いえに　いません」と　いいました。,"祖母(そぼ)는 자신의 할머니를 낮추어 말하는 표현이다. 이를 제3자 표현으로 바꾸면 おばあさん이 되며, 문맥에 맞는 공손한 표현이다.","- 祖母（そぼ） means “grandmother” (one’s own; humble term).   - The paraphrase shifts to third person: もりさんの おばあさん (“Mori’s grandmother”).   - おばあさん is the common/respectful term matching 祖母 in this context.   - 〜といいました = “said,” and いえに いません = “is not at home” (for people/animals).",祖母（そぼ）是对自己祖母的谦称。转换成第三人称表达时，可以使用 おばあさん，符合语境中的礼貌表达。,祖母（そぼ）是對自己祖母的謙稱。轉換成第三人稱表達時，可以使用 おばあさん，符合語境中的禮貌表達。,「祖母（そぼ）」は自分の祖母をへりくだって言う表現です。言い換えでは三人称になっているので、「もりさんのおばあさん」が自然です。「おばあさん」はこの場合の一般的・丁寧な表現です。,"- 祖母（そぼ） signifie « grand-mère » (la sienne, terme humble). - La paraphrase passe à la troisième personne : もりさんの おばあさん (« la grand-mère de Mori »). - おばあさん est le terme courant/respectueux correspondant à 祖母 dans ce contexte. - 〜といいました = « a dit », et いえに いません = « n’est pas à la maison » (pour les personnes/animaux).","- 祖母（そぼ） berarti “nenek” (nenek sendiri; istilah rendah hati). - Parafrase berubah ke orang ketiga: もりさんの おばあさん (“nenek Mori”). - おばあさん adalah istilah umum/sopan yang sesuai dengan 祖母 dalam konteks ini. - 〜といいました = “mengatakan”, dan いえに いません = “tidak ada di rumah” (untuk orang/hewan).","- 祖母（そぼ） significa “abuela” (la propia; término humilde). - La paráfrasis cambia a tercera persona: もりさんの おばあさん (“la abuela de Mori”). - おばあさん es el término común/respetuoso que corresponde a 祖母 en este contexto. - 〜といいました = “dijo”, e いえに いません = “no está en casa” (para personas/animales).",- 祖母（そぼ） หมายถึง “คุณย่า/คุณยาย” (ของตนเอง; คำถ่อมตัว) - การถอดความเปลี่ยนเป็นบุคคลที่สาม: もりさんの おばあさん (“คุณย่าของโมริ”) - おばあさん เป็นคำทั่วไป/สุภาพที่ตรงกับ 祖母 ในบริบทนี้ - 〜といいました = “พูดว่า” และ いえに いません = “ไม่อยู่บ้าน” (ใช้กับคน/สัตว์),"- 祖母（そぼ） nghĩa là “bà” (bà của mình; cách nói khiêm nhường). - Câu diễn đạt lại chuyển sang ngôi thứ ba: もりさんの おばあさん (“bà của Mori”). - おばあさん là cách gọi phổ biến/lịch sự tương ứng với 祖母 trong ngữ cảnh này. - 〜といいました = “đã nói”, và いえに いません = “không ở nhà” (dùng cho người/động vật).",P4,もりさんは「そぼは　いま、いえに　いません」と　いいました。
＿＿＿の　ぶんと　だいたい　おなじ　いみの　ぶんが　あります。１・２・３・４から　いちばん　いい　ものを ひとつ　えらんで　ください。,この　ジュースは　つめたくないです。,この　ジュースは　おいしくないです。,この　ジュースは　からくないです。,この　ジュースは　すっぱくないです。,この　ジュースは　おいしくないです。,,この　ジュースは　まずいです。,"まずい는 “맛없다”라는 뜻이고, おいしくない는 “맛있지 않다”라는 뜻이다. 음식 문맥에서는 거의 같은 의미로 사용된다.","- まずい（不味い, まずい）means “tastes bad/unappetizing.”   - おいしくない（美味しくない, おいしくない）means “not tasty.”   In the context of food/drink, まずい and おいしくない are near-equivalent, so Answer 2 paraphrases the sentence naturally.",まずい 的意思是“难吃”，おいしくない 的意思是“不好吃”。在食物语境中，两者意思基本相同。,まずい 的意思是「難吃」，おいしくない 的意思是「不好吃」。在食物語境中，兩者意思基本相同。,「まずい」は「おいしくない・まずい味」という意味で、「おいしくない」は「おいしくない」という意味です。食べ物の文脈ではほぼ同じ意味なので、自然な言い換えになります。,"- まずい（不味い, mauvais au goût）signifie « avoir mauvais goût ». - おいしくない（pas délicieux）signifie « pas bon ». Dans le contexte de nourriture/boisson, まずい et おいしくない sont presque équivalents, donc la réponse 2 paraphrase naturellement la phrase.","- まずい（不味い, rasanya buruk）berarti “tidak enak”. - おいしくない（美味しくない）berarti “tidak lezat”. Dalam konteks makanan/minuman, まずい dan おいしくない hampir setara, jadi Jawaban 2 memparafrasekan kalimat dengan alami.","- まずい（不味い, de mal sabor）significa “sabe mal”. - おいしくない（美味しくない）significa “no es delicioso”. En el contexto de comida/bebida, まずい y おいしくない son casi equivalentes, así que la Respuesta 2 parafrasea naturalmente la oración.","- まずい（不味い, รสชาติไม่ดี）หมายถึง “ไม่อร่อย” - おいしくない（美味しくない）หมายถึง “ไม่อร่อย” เช่นกัน ในบริบทของอาหาร/เครื่องดื่ม まずい และ おいしくない มีความหมายใกล้เคียงกัน ดังนั้นคำตอบข้อ 2 จึงเป็นการถอดความที่เป็นธรรมชาติ","- まずい（不味い, có vị dở）nghĩa là “dở”. - おいしくない（美味しくない）nghĩa là “không ngon”. Trong ngữ cảnh đồ ăn/thức uống, まずい và おいしくない gần như tương đương, nên Đáp án 2 diễn đạt lại câu một cách tự nhiên.",P4,この　ジュースは　まずいです。
（　　　　）に　何を　入いれますか。,や,が,"を",の,の,,,A銀行の西川에서 の는 두 명사를 연결하여 소속 관계를 나타낸다.,A銀行の西川 uses の to link two nouns showing belonging/affiliation.,A銀行の西川 中的 の 用于连接两个名词，表示所属关系。,A銀行の西川 中的 の 用於連接兩個名詞，表示所屬關係。,「A銀行の西川」の「の」は、所属関係を表すために二つの名詞をつなげています。,A銀行の西川 utilise の pour relier deux noms et montrer l’appartenance/l’affiliation.,A銀行の西川 menggunakan の untuk menghubungkan dua kata benda yang menunjukkan kepemilikan/afiliasi.,A銀行の西川 usa の para conectar dos sustantivos mostrando pertenencia/afiliación.,A銀行の西川 ใช้ の เพื่อเชื่อมคำนามสองคำและแสดงความเป็นเจ้าของ/สังกัด,A銀行の西川 dùng の để nối hai danh từ thể hiện sự sở hữu/liên kết.,P5,"西川 「はじめまして、私は　A銀行（　　　）西川です。」\n中山
「はじめまして、中山です。」"
（　　　　）に　何を　入いれますか。,に,や,と,を,に,,,Pattern: 人に 物を くれる. 여기서는 私に 花を くれました 형태가 된다.,"Pattern: 人に 物を くれる. Here, 私に 花を くれました.",句型：人に 物を くれる。这里是 私に 花を くれました。,句型：人に 物を くれる。這裡是 私に 花を くれました。,文型：人に 物を くれる。ここでは「私に 花を くれました」です。,"Modèle : 人に 物を くれる. Ici, 私に 花を くれました.","Pola: 人に 物を くれる. Di sini, 私に 花を くれました.","Patrón: 人に 物を くれる. Aquí, 私に 花を くれました.",รูปแบบ: 人に 物を くれる ในที่นี้คือ 私に 花を くれました。,Mẫu câu: 人に 物を くれる. Ở đây là 私に 花を くれました。,P5,きのう、大山さんが　私（　　　）花を　くれました。
